"baseline_design","n_processes","mean_length","beta_true","comparator","metric","mean_advantage","standard_error","ci_lower","ci_upper","win_rate"
"common",500,12,0.25,"Origin-specific homogeneous","full_brier",0.00210534658163495,4.20279191757614e-05,0.00202297186005046,0.00218772130321944,1
"unequal",500,12,0.25,"Origin-specific homogeneous","departure_logloss",0.00407601435287747,7.33235658530463e-05,0.0039323001638055,0.00421972854194944,1
"unequal",500,12,0.25,"Origin-specific homogeneous","departure_brier",0.00196393289814713,3.53698116143733e-05,0.00189460806738296,0.0020332577289113,1
"unequal",500,12,0.25,"Origin-specific homogeneous","full_logloss",0.00407601435287747,7.33235658530463e-05,0.0039323001638055,0.00421972854194944,1
"unequal",500,12,0.25,"Origin-specific homogeneous","full_brier",0.00251602686610093,4.58891922587596e-05,0.00242608404927376,0.0026059696829281,1
"common",100,20,0.25,"Origin-specific homogeneous","departure_logloss",0.00399312759867912,0.000131102451535986,0.00373616679366859,0.00425008840368965,0.963333333333333
"common",100,20,0.25,"Origin-specific homogeneous","departure_brier",0.00180709955848759,5.98646757147655e-05,0.00168976479408665,0.00192443432288853,0.96
"common",100,20,0.25,"Origin-specific homogeneous","full_logloss",0.00399312759867911,0.000131102451535985,0.00373616679366858,0.00425008840368965,0.963333333333333
"common",100,20,0.25,"Origin-specific homogeneous","full_brier",0.00230385762800208,7.62989533448112e-05,0.00215431167944625,0.00245340357655791,0.96
"unequal",100,20,0.25,"Origin-specific homogeneous","departure_logloss",0.00448042943884461,0.000133432349360299,0.00421890203409842,0.00474195684359079,0.973333333333333
"unequal",100,20,0.25,"Origin-specific homogeneous","departure_brier",0.00215315634710908,6.40587169032462e-05,0.00202760126197871,0.00227871143223944,0.966666666666667
"unequal",100,20,0.25,"Origin-specific homogeneous","full_logloss",0.00448042943884461,0.000133432349360299,0.00421890203409843,0.0047419568435908,0.973333333333333
"unequal",100,20,0.25,"Origin-specific homogeneous","full_brier",0.00276411512008741,8.24061611678151e-05,0.0026025990441985,0.00292563119597633,0.97
"common",184,20,0.25,"Origin-specific homogeneous","departure_logloss",0.00386427299363678,9.76247544445315e-05,0.00367292847492549,0.00405561751234806,0.986666666666667
"common",184,20,0.25,"Origin-specific homogeneous","departure_brier",0.00175475699461619,4.48832306501807e-05,0.00166678586254183,0.00184272812669054,0.983333333333333
"common",184,20,0.25,"Origin-specific homogeneous","full_logloss",0.00386427299363677,9.76247544445318e-05,0.00367292847492549,0.00405561751234806,0.986666666666667
"common",184,20,0.25,"Origin-specific homogeneous","full_brier",0.0022422182423062,5.76348005287853e-05,0.00212925403326979,0.00235518245134262,0.983333333333333
"unequal",184,20,0.25,"Origin-specific homogeneous","departure_logloss",0.00451892626203505,0.000104142638417354,0.00431480669073704,0.00472304583333307,0.996666666666667
"unequal",184,20,0.25,"Origin-specific homogeneous","departure_brier",0.00217502874430524,5.01094756591046e-05,0.00207681417201339,0.00227324331659708,0.996666666666667
"unequal",184,20,0.25,"Origin-specific homogeneous","full_logloss",0.00451892626203507,0.000104142638417354,0.00431480669073705,0.00472304583333308,0.996666666666667
"unequal",184,20,0.25,"Origin-specific homogeneous","full_brier",0.00278746193243731,6.40483448083236e-05,0.002661927176613,0.00291299668826163,0.996666666666667
"common",300,20,0.25,"Origin-specific homogeneous","departure_logloss",0.00383713622220551,7.17131929772783e-05,0.00369657836397005,0.00397769408044098,1
"common",300,20,0.25,"Origin-specific homogeneous","departure_brier",0.00174280160002974,3.29411225837682e-05,0.00167823699976555,0.00180736620029392,1
"common",300,20,0.25,"Origin-specific homogeneous","full_logloss",0.00383713622220551,7.17131929772781e-05,0.00369657836397004,0.00397769408044097,1
"common",300,20,0.25,"Origin-specific homogeneous","full_brier",0.00222361855002197,4.16119039447665e-05,0.00214205921829023,0.00230517788175372,1
"unequal",300,20,0.25,"Origin-specific homogeneous","departure_logloss",0.0045216514754526,7.69039230189241e-05,0.00437091978633551,0.00467238316456969,0.996666666666667
"unequal",300,20,0.25,"Origin-specific homogeneous","departure_brier",0.00217290577845358,3.715921904029e-05,0.00210007370913461,0.00224573784777255,0.996666666666667
"unequal",300,20,0.25,"Origin-specific homogeneous","full_logloss",0.00452165147545261,7.69039230189232e-05,0.00437091978633552,0.0046723831645697,0.996666666666667
"unequal",300,20,0.25,"Origin-specific homogeneous","full_brier",0.00278085728425323,4.78755155380464e-05,0.00268702127379866,0.0028746932947078,0.996666666666667
"common",500,20,0.25,"Origin-specific homogeneous","departure_logloss",0.00377749274086954,5.58109872328618e-05,0.00366810320589313,0.00388688227584595,1
"common",500,20,0.25,"Origin-specific homogeneous","departure_brier",0.00171490365981262,2.55869409058386e-05,0.00166475325563718,0.00176505406398807,1
"common",500,20,0.25,"Origin-specific homogeneous","full_logloss",0.00377749274086955,5.58109872328621e-05,0.00366810320589314,0.00388688227584596,1
"common",500,20,0.25,"Origin-specific homogeneous","full_brier",0.00218770214372537,3.31861066431452e-05,0.0021226573747048,0.00225274691274593,1
"unequal",500,20,0.25,"Origin-specific homogeneous","departure_logloss",0.00449355494641216,6.18708920861049e-05,0.00437228799792339,0.00461482189490093,1
"unequal",500,20,0.25,"Origin-specific homogeneous","departure_brier",0.00216439561686319,2.99551717458632e-05,0.0021056834802413,0.00222310775348508,1
"unequal",500,20,0.25,"Origin-specific homogeneous","full_logloss",0.00449355494641217,6.1870892086105e-05,0.0043722879979234,0.00461482189490093,1
"unequal",500,20,0.25,"Origin-specific homogeneous","full_brier",0.00276216706164157,3.85427485470438e-05,0.00268662327448936,0.00283771084879377,1
"common",100,8,0.52,"Origin-specific homogeneous","departure_logloss",0.018247931388737,0.0004310501560815,0.0174030730828172,0.0190927896946567,0.993333333333333
"common",100,8,0.52,"Origin-specific homogeneous","departure_brier",0.00853749628995455,0.000192465766130201,0.00816026338833935,0.00891472919156974,0.996666666666667
"common",100,8,0.52,"Origin-specific homogeneous","full_logloss",0.0182479313887369,0.0004310501560815,0.0174030730828172,0.0190927896946567,0.993333333333333
"common",100,8,0.52,"Origin-specific homogeneous","full_brier",0.0109072121673723,0.00024765674103362,0.0104218049549464,0.0113926193797982,0.996666666666667
"unequal",100,8,0.52,"Origin-specific homogeneous","departure_logloss",0.0198120844372516,0.000484606362149794,0.018862255967438,0.0207619129070652,0.993333333333333
"unequal",100,8,0.52,"Origin-specific homogeneous","departure_brier",0.00938167224262644,0.0002185091078351,0.00895339439126964,0.00980995009398324,0.993333333333333
"unequal",100,8,0.52,"Origin-specific homogeneous","full_logloss",0.0198120844372516,0.000484606362149794,0.018862255967438,0.0207619129070652,0.993333333333333
"unequal",100,8,0.52,"Origin-specific homogeneous","full_brier",0.0119039692591889,0.000281618595879221,0.0113519968112656,0.0124559417071122,0.99
"common",184,8,0.52,"Origin-specific homogeneous","departure_logloss",0.0173586944456984,0.000325568713326573,0.0167205797675783,0.0179968091238185,1
"common",184,8,0.52,"Origin-specific homogeneous","departure_brier",0.00822154589403264,0.000154710188122293,0.00791831392531294,0.00852477786275233,1
"common",184,8,0.52,"Origin-specific homogeneous","full_logloss",0.0173586944456984,0.000325568713326573,0.0167205797675783,0.0179968091238185,1
"common",184,8,0.52,"Origin-specific homogeneous","full_brier",0.0104804514784126,0.00019600131311593,0.0100962889047054,0.0108646140521198,1
"unequal",184,8,0.52,"Origin-specific homogeneous","departure_logloss",0.0189429872463004,0.000311963241993991,0.0183315392919922,0.0195544352006086,1
"unequal",184,8,0.52,"Origin-specific homogeneous","departure_brier",0.00914934612636029,0.000143877036299616,0.00886734713521304,0.00943134511750754,1
"unequal",184,8,0.52,"Origin-specific homogeneous","full_logloss",0.0189429872463004,0.000311963241993991,0.0183315392919922,0.0195544352006086,1
"unequal",184,8,0.52,"Origin-specific homogeneous","full_brier",0.0117114542289528,0.000185534122707051,0.011347807348447,0.0120751011094587,0.996666666666667
"common",300,8,0.52,"Origin-specific homogeneous","departure_logloss",0.016719804739366,0.000239103673664229,0.0162511615389841,0.0171884479397479,1
"common",300,8,0.52,"Origin-specific homogeneous","departure_brier",0.00792897576750463,0.000114400228671653,0.00770475131930819,0.00815320021570107,1
"common",300,8,0.52,"Origin-specific homogeneous","full_logloss",0.016719804739366,0.000239103673664229,0.0162511615389841,0.0171884479397479,1
"common",300,8,0.52,"Origin-specific homogeneous","full_brier",0.010145749978781,0.0001466768815337,0.00985826329097491,0.010433236666587,1
"unequal",300,8,0.52,"Origin-specific homogeneous","departure_logloss",0.0180492532872967,0.00025560229799027,0.0175482727832358,0.0185502337913576,1
"unequal",300,8,0.52,"Origin-specific homogeneous","departure_brier",0.00874731401966085,0.000122506445887481,0.00850720138572138,0.00898742665360031,1
"unequal",300,8,0.52,"Origin-specific homogeneous","full_logloss",0.0180492532872967,0.000255602297990271,0.0175482727832357,0.0185502337913576,1
"unequal",300,8,0.52,"Origin-specific homogeneous","full_brier",0.011169252294118,0.000158226909740082,0.0108591275510274,0.0114793770372085,1
"common",500,8,0.52,"Origin-specific homogeneous","departure_logloss",0.0164997449185564,0.000187180250693552,0.0161328716271971,0.0168666182099158,1
"common",500,8,0.52,"Origin-specific homogeneous","departure_brier",0.00782442620385467,8.95322423537808e-05,0.00764894300884126,0.00799990939886808,1
"common",500,8,0.52,"Origin-specific homogeneous","full_logloss",0.0164997449185564,0.000187180250693552,0.0161328716271971,0.0168666182099158,1
"common",500,8,0.52,"Origin-specific homogeneous","full_brier",0.00999973824449915,0.00011526869524549,0.00977381160181799,0.0102256648871803,1
"unequal",500,8,0.52,"Origin-specific homogeneous","departure_logloss",0.0181125037582039,0.000193929592341103,0.0177324017572153,0.0184926057591924,1
"unequal",500,8,0.52,"Origin-specific homogeneous","departure_brier",0.00878165266454375,9.25791967158222e-05,0.00860019743898074,0.00896310789010677,1
"unequal",500,8,0.52,"Origin-specific homogeneous","full_logloss",0.0181125037582039,0.000193929592341103,0.0177324017572153,0.0184926057591924,1
"unequal",500,8,0.52,"Origin-specific homogeneous","full_brier",0.0112118192224193,0.000120465554216864,0.0109757067361543,0.0114479317086844,1
"common",100,12,0.52,"Origin-specific homogeneous","departure_logloss",0.0203404303930306,0.000377755715585303,0.0196000291904834,0.0210808315955778,1
"common",100,12,0.52,"Origin-specific homogeneous","departure_brier",0.00967884880226893,0.000178496249246171,0.00932899615374643,0.0100287014507914,1
"common",100,12,0.52,"Origin-specific homogeneous","full_logloss",0.0203404303930306,0.000377755715585303,0.0196000291904834,0.0210808315955777,1
"common",100,12,0.52,"Origin-specific homogeneous","full_brier",0.0123383864756082,0.000229782428928148,0.011888012914909,0.0127887600363073,1
"unequal",100,12,0.52,"Origin-specific homogeneous","departure_logloss",0.021543114532448,0.000386710583615807,0.020785161788561,0.022301067276335,1
"unequal",100,12,0.52,"Origin-specific homogeneous","departure_brier",0.0103635358564464,0.000185338223484444,0.0100002729384168,0.0107267987744759,1
"unequal",100,12,0.52,"Origin-specific homogeneous","full_logloss",0.021543114532448,0.000386710583615806,0.020785161788561,0.022301067276335,1
"unequal",100,12,0.52,"Origin-specific homogeneous","full_brier",0.0131835050138084,0.000241552377810941,0.012710062353299,0.0136569476743179,1
"common",184,12,0.52,"Origin-specific homogeneous","departure_logloss",0.0193780581159284,0.000282294595180948,0.0188247607093737,0.019931355522483,1
"common",184,12,0.52,"Origin-specific homogeneous","departure_brier",0.00922875363628161,0.000135057008474164,0.00896404189967225,0.00949346537289097,1
"common",184,12,0.52,"Origin-specific homogeneous","full_logloss",0.0193780581159284,0.000282294595180947,0.0188247607093737,0.0199313555224831,1
"common",184,12,0.52,"Origin-specific homogeneous","full_brier",0.0117720587535963,0.00017252249315327,0.0114339146670159,0.0121102028401768,1
"unequal",184,12,0.52,"Origin-specific homogeneous","departure_logloss",0.0211776823550881,0.000303126059414755,0.0205835552786352,0.0217718094315411,1
"unequal",184,12,0.52,"Origin-specific homogeneous","departure_brier",0.0102517269489803,0.000144630586477337,0.00996825099948476,0.0105352028984759,1
"unequal",184,12,0.52,"Origin-specific homogeneous","full_logloss",0.0211776823550881,0.000303126059414755,0.0205835552786352,0.0217718094315411,1
"unequal",184,12,0.52,"Origin-specific homogeneous","full_brier",0.0130967093642846,0.000184447393951988,0.0127351924721387,0.0134582262564305,1
"common",300,12,0.52,"Origin-specific homogeneous","departure_logloss",0.0192620404051987,0.000215630348629314,0.0188394049218852,0.0196846758885121,1
"common",300,12,0.52,"Origin-specific homogeneous","departure_brier",0.00917354312739059,0.000103607759412476,0.00897047191894214,0.00937661433583905,1
"common",300,12,0.52,"Origin-specific homogeneous","full_logloss",0.0192620404051987,0.000215630348629314,0.0188394049218852,0.0196846758885122,1
"common",300,12,0.52,"Origin-specific homogeneous","full_brier",0.0116778124419618,0.000133033229486146,0.011417067312169,0.0119385575717547,1
"unequal",300,12,0.52,"Origin-specific homogeneous","departure_logloss",0.0211276847459154,0.000232238879738409,0.0206724965416281,0.0215828729502027,1
"unequal",300,12,0.52,"Origin-specific homogeneous","departure_brier",0.0102436730210858,0.000110923129627963,0.010026263687015,0.0104610823551566,1
"unequal",300,12,0.52,"Origin-specific homogeneous","full_logloss",0.0211276847459154,0.000232238879738409,0.0206724965416281,0.0215828729502027,1
"unequal",300,12,0.52,"Origin-specific homogeneous","full_brier",0.013094848821729,0.000141702724390966,0.0128171114819227,0.0133725861615353,1
"common",500,12,0.52,"Origin-specific homogeneous","departure_logloss",0.0190899397304221,0.000169337665213205,0.0187580379066042,0.0194218415542399,1
"common",500,12,0.52,"Origin-specific homogeneous","departure_brier",0.00908984633372962,8.14294898400031e-05,0.00893024453364321,0.00924944813381602,1
"common",500,12,0.52,"Origin-specific homogeneous","full_logloss",0.0190899397304221,0.000169337665213206,0.0187580379066042,0.0194218415542399,1
"common",500,12,0.52,"Origin-specific homogeneous","full_brier",0.0116103590377133,0.000103904762219094,0.0114067057037639,0.0118140123716628,1
"unequal",500,12,0.52,"Origin-specific homogeneous","departure_logloss",0.0207271343227806,0.000169503831502344,0.020394906813036,0.0210593618325252,1
"unequal",500,12,0.52,"Origin-specific homogeneous","departure_brier",0.0100397603321124,8.12682692495495e-05,0.00988047452438326,0.0101990461398415,1
"unequal",500,12,0.52,"Origin-specific homogeneous","full_logloss",0.0207271343227806,0.000169503831502344,0.020394906813036,0.0210593618325252,1
"unequal",500,12,0.52,"Origin-specific homogeneous","full_brier",0.0128194950545867,0.000105146829175146,0.0126134072694034,0.01302558283977,1
"common",100,20,0.52,"Origin-specific homogeneous","departure_logloss",0.0219695216572571,0.000301065380828839,0.0213794335108326,0.0225596098036816,1
"common",100,20,0.52,"Origin-specific homogeneous","departure_brier",0.0104835776577532,0.000144177121185373,0.0102009905002299,0.0107661648152765,1
"common",100,20,0.52,"Origin-specific homogeneous","full_logloss",0.0219695216572571,0.00030106538082884,0.0213794335108326,0.0225596098036817,1
"common",100,20,0.52,"Origin-specific homogeneous","full_brier",0.0133420798779812,0.000185369696377427,0.0129787552730814,0.0137054044828809,1
